,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
1715,"[10751, 10770]",261985,"Once upon a time in post-war Rome: 13-year old Aurora, a gifted pianist, is the daughter of Valerio, a brilliant conductor. After Aurora's mother died, Valerio hired Irene, a single mother of two girls, to run the household. To Aurora's regret he decides to marry Irene. One day, Aurora happens to meet the boys next door, Freddy and Sebastian, the sons of a wealthy Italo-Austrian family. Freddy is an easy-going chap, though sometimes a little bit arrogant. His brother Sebastian is kind and shy, with a great ability to listen to and understand people, which makes him win Aurora's heart.",1.191865,/yKLFUmA6jAeBXbvgvrLBzqkZ4q6.jpg,2011-10-30,Cinderella,4.0,4
1716,"[10770, 53, 18]",55680,"Based on a true story, learn about the double life that Philip Markoff led. He is a Boston University medical student and National Honor Society member who has been accused of killing a New York masseuse he found through classified ads on Craigslist.",1.160637,/uggEIjdNbrDJnuaGd0HUEBsW0H8.jpg,2011-01-03,The Craigslist Killer,4.7,14
1717,"[28, 878, 10770]",85949,A huge solar flare blasts Mercury out of it's orbit and provides it with an intense magnetic field and it's on collision course for Earth.,1.158606,/29KR21xXMDldiOUBhXnoZHz82mn.jpg,2011-03-24,Collision Earth,6.0,6
1718,"[18, 10752, 10749, 10770]",70214,"Set against the turbulent backdrop of London in the 1940s, this adaptation of Sarah Waters' bestselling novel, The Night Watch, follows four young Londoners inextricably linked by their wartime experiences. In a time when the barriers of sexual morality and social convention have been broken down, Kay, Helen, Viv and Duncan enjoy a freedom never experienced before.  Moving back in time through the 1940s into the maelstrom of the Blitz, the lives, loves and losses of these four central characters are unravelled. For them, the post-war victory is bittersweet, for it returns them to the margins of society, from which they hoped they had been liberated. In order to build their future they must each make peace with their past.",1.145853,/wCMXrVk0sPQD60PmmAtQfrotKxv.jpg,2011-07-12,The Night Watch,4.8,3
1719,"[12, 28, 14]",1865,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",8.274253,/wNUDAq5OUMOtxMlz64YaCp7gZma.jpg,2011-05-14,Pirates of the Caribbean: On Stranger Tides,6.3,3699
1720,"[12, 14, 28]",10195,"Against his father Odin's will, The Mighty Thor -a powerful but arrogant warrior god -recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",8.103339,/bIuOWTtyFPjsFDevqvF3QrD1aun.jpg,2011-04-21,Thor,6.5,5158
1721,"[12, 14]",12445,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",7.082235,/fTplI1NCSuEDP4ITLcTps739fcC.jpg,2011-07-07,Harry Potter and the Deathly Hallows: Part 2,7.8,4496
1722,"[28, 14, 53]",23629,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",4.284355,/s5SjC5pXsBQG3wx9iVzaIzJzpFl.jpg,2011-03-24,Sucker Punch,5.9,1268
1723,"[12, 14, 10749]",50619,"The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world. Bella soon discovers she is pregnant, and during a nearly fatal childbirth, Edward finally fulfills her wish to become immortal. But the arrival of their remarkable daughter, Renesmee, sets in motion a perilous chain of events that pits the Cullens and their allies against the Volturi, the fearsome council of vampire leaders, setting the stage for an all-out battle.",4.147137,/q23U9glt0RJIvM0f7g5BqJbqncx.jpg,2011-03-15,The Twilight Saga: Breaking Dawn - Part 1,5.8,1915
1724,"[14, 35, 10749]",59436,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,3.564314,/xxSopLYATHXSepXcEaBh9Gazv6p.jpg,2011-05-11,Midnight in Paris,7.3,1458
1725,"[16, 10751, 12, 35, 14]",41513,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",2.926033,/8W9L7ByduypXKD7AticK7GvGqTE.jpg,2011-07-29,The Smurfs,5.5,927
1726,"[28, 14, 53]",71676,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",2.665117,/tqwWzmp5ISh64SJbNKQ9fyItnDj.jpg,2011-12-10,Ghost Rider: Spirit of Vengeance,4.7,860
1727,"[28, 12, 16, 10751, 14]",417859,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",2.654977,/7r57xOw0zSCW59pys29KyPrDS3t.jpg,2011-10-28,Puss in Boots,6.4,202
1728,"[18, 14]",8967,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",2.465856,/ptDOdfOg0srtk4TGdeYbLqxv2nd.jpg,2011-05-18,The Tree of Life,6.5,772
1729,"[14, 28, 18]",37958,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",2.183279,/3oM3xqBefB9pyZnHZ5Bkkrv797z.jpg,2011-11-10,Immortals,5.7,734
1730,"[35, 14, 10751, 10402, 16]",55301,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",2.16594,/31IPWvH2l4ycyK8EsMOmmwiJC7n.jpg,2011-12-14,Alvin and the Chipmunks: Chipwrecked,5.4,368
1731,"[28, 14]",75948,The Sorcerer and the White Snake is an ancient Chinese fable about a woman demon who falls in love with a mortal is brought to life through the latest advances in CGI and action techniques.,2.130996,/tIYOP0Smjl0Un8iGNZ3aa5dgq7a.jpg,2011-09-27,The Sorcerer and the White Snake,5.9,47
1732,"[12, 14, 28]",23047,"A 14th century Crusader (Cage) returns with his comrade (Perlman) to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch (Foy) to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.",2.072234,/71XUlmCSJomhBZoXDBBIMxzoLFx.jpg,2011-01-07,Season of the Witch,5.2,577
1733,"[10751, 16, 14]",73456,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But when royal teacher Dame Devin discovers that Blair looks a lot like the kingdom’s missing princess, she turns Blair’s world upside down to stop her from claiming the throne. Now Blair, Hadley and Delancy must find an enchanted crown to prove Blair’s true identity in this charming and magical princess story!",2.028951,/dlLJGVPzQ3vrFuqdJl9gRWqfKDF.jpg,2011-08-11,Barbie: Princess Charm School,6.1,54
1734,"[28, 878, 14, 53, 27]",38321,"In an alternate world, humanity and vampires have warred for centuries. After the last Vampire War, the veteran Warrior Priest lives in obscurity with other humans inside one of the Church's walled cities. When the Priest's niece is kidnapped by vampires, the Priest breaks his vows to hunt them down. He is accompanied by the niece's boyfriend, who is a wasteland sheriff, and a former Warrior Priestess.",2.016048,/pE28BDqICBPe3FgphsYSxtH6FcZ.jpg,2011-05-05,Priest,5.3,552
1735,"[14, 53, 28, 80]",47327,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with Piper, a sexy, tough-as-nails waitress with a 69 Charger, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",2.010877,/afYwV0EAO8YLRyrTnNaSRysDrCh.jpg,2011-02-24,Drive Angry,5.3,486
1736,"[878, 14]",286328,"Emmanuelle arrives in Las Vegas where she is recruited for a time-travel experiment that sends her to a time and place where all her wishes are granted. Brittany Joy, Russia Hardy, Tim Daly and Harper Issacs star in this erotic fantasy.",1.990845,/fOQGMLcmX4BOfhfF9n6qoX31R9c.jpg,2011-10-06,Emmanuelle Through Time: Emmanuelle's Skin City,0.0,0
1737,"[12, 14, 878, 28]",76122,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",1.962364,/wapyjRnRvbPG4x3YjEAUQ7dGc9a.jpg,2011-09-12,Marvel One-Shot: The Consultant,6.7,83
1738,"[16, 35, 10751, 14]",83564,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",1.955046,/py4pMp6QlKUjjzCk8icZ2GrYw3Z.jpg,2011-01-01,La luna,8.0,212
1739,"[12, 16, 28, 10751, 9648]",17578,"Intrepid young reporter, Tintin and his loyal dog, Snowy are thrust into a world of high adventure when they discover a ship carrying an explosive secret. As Tintin is drawn into a centuries-old mystery, Ivan Ivanovitch Sakharine suspects him of stealing a priceless treasure. Tintin and Snowy, with the help of salty, cantankerous Captain Haddock and bumbling detectives, Thompson &amp; Thomson, travel half the world, one step ahead of their enemies as Tintin endeavors to find The Unicorn, a sunken ship that may hold a vast fortune, but also an ancient curse.",3.707673,/3XOaHJARdZIXcd7sgJV24Txp3gf.jpg,2011-10-25,The Adventures of Tintin,6.7,1702
1740,"[16, 10751]",49444,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",3.254357,/Fzyy2dauoKxjUzUPYYo3kJkJAW.jpg,2011-05-25,Kung Fu Panda 2,6.7,1425
1741,"[16, 10751, 12, 35]",49013,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,3.139082,/AblhtULOVtrkSnFxRPQ8gBemxw9.jpg,2011-06-11,Cars 2,5.8,1456
1742,"[16, 10751, 12, 35, 14]",41513,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",2.926033,/8W9L7ByduypXKD7AticK7GvGqTE.jpg,2011-07-29,The Smurfs,5.5,927
1743,"[16, 10751]",51162,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Pooh convinces Tigger, Rabbit, Piglet, Owl, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to save him.",2.723335,/dD3IiGBPHeuqiNsvbmR2vcNMqt4.jpg,2011-04-13,Winnie the Pooh,6.8,207
1744,"[16, 35, 10751, 37, 12]",44896,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",2.695887,/afxRbCwwKjrWgGJtsVNs1BW1Dk5.jpg,2011-03-02,Rango,6.6,1655
1745,"[28, 12, 16, 10751, 14]",417859,"Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.",2.654977,/7r57xOw0zSCW59pys29KyPrDS3t.jpg,2011-10-28,Puss in Boots,6.4,202
1746,"[16, 12, 35, 10751]",46195,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",2.614984,/isQ9BSjdF8IrSm2g4WPHSJYN5s9.jpg,2011-04-03,Rio,6.5,1746
1747,"[16, 10751]",45772,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",2.484986,/atCBHTqq7khw5Z1KSVXDo6ncKWF.jpg,2011-01-13,Gnomeo & Juliet,5.7,409
1748,"[35, 14, 10751, 10402, 16]",55301,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",2.16594,/31IPWvH2l4ycyK8EsMOmmwiJC7n.jpg,2011-12-14,Alvin and the Chipmunks: Chipwrecked,5.4,368
1749,"[18, 16, 10751, 35]",51052,"Each Christmas, Santa and his vast army of highly trained elves produce gifts and distribute them around the world in one night. However, when one of 600 million children to receive a gift from Santa on Christmas Eve is missed, it is deemed ‘acceptable’ to all but one – Arthur. Arthur Claus is Santa’s misfit son who executes an unauthorized rookie mission to get the last present half way around the globe before dawn on Christmas morning.",2.143174,/8IP8VQBJRdN9S74IRFQXgKGTWJt.jpg,2011-02-22,Arthur Christmas,6.7,276
1750,[16],50359,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In LA, he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",2.099712,/avbiy6qaRMbfeI8HRpNg2HLaNwD.jpg,2011-03-30,Hop,5.4,269
1751,"[16, 35, 10751]",65759,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters The Mighty Sven, a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to brings together the penguin nations and their allies to set things right.",2.095541,/gY8lWCObaGvcDsmeM8QHBF4AZVk.jpg,2011-11-17,Happy Feet Two,5.8,282
1752,"[16, 10751, 10770]",79218,"When Sid accidentally destroys Manny's heirloom Christmas rock and ends up on Santa's naughty list, he leads a hilarious quest to the North Pole to make things right and ends up making things much worse. Now it's up to Manny and his prehistoric posse to band together and save Christmas for the entire world!",2.093771,/bBKkG54YXVTFCKeZ4a5pmRubTQg.jpg,2011-11-24,Ice Age: A Mammoth Christmas,6.0,128
1753,"[16, 10751]",86130,"Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.",2.089094,/rY5QnHG6NAYIMletqYkwcOpg7yZ.jpg,2011-12-24,Pixie Hollow Games,6.6,46
1754,"[10751, 16, 14]",73456,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But when royal teacher Dame Devin discovers that Blair looks a lot like the kingdom’s missing princess, she turns Blair’s world upside down to stop her from claiming the throne. Now Blair, Hadley and Delancy must find an enchanted crown to prove Blair’s true identity in this charming and magical princess story!",2.028951,/dlLJGVPzQ3vrFuqdJl9gRWqfKDF.jpg,2011-08-11,Barbie: Princess Charm School,6.1,54
1755,"[16, 35, 10751, 14]",83564,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",1.955046,/py4pMp6QlKUjjzCk8icZ2GrYw3Z.jpg,2011-01-01,La luna,8.0,212
1756,"[16, 18]",83389,"The story is set in 1963 in Yokohama. Kokuriko Manor sits on a hill overlooking the harbour. A 16 year-old girl, Umi, lives in that house. Every morning she raises a signal flag facing the sea. The flag means “I pray for safe voyages”. A 17 year-old boy, Shun, always sees this flag from the sea as he rides a tugboat to school. Gradually the pair are drawn to each other but they are faced with a sudden trial. Even so, they keep going without running from facing the hardships of reality.",1.845756,/mVlosCi4Kckj1iXACJdpSrA9alR.jpg,2011-07-16,From Up on Poppy Hill,7.5,222
1757,"[35, 16, 10751]",57089,"Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",1.814517,/1Ldl7ji0iTlGePh09RU4bopkwSG.jpg,2011-04-29,Hoodwinked Too! Hood VS. Evil,4.8,100
1758,"[28, 12, 16, 80, 878]",69735,"Two men come to Gotham City: Bruce Wayne after years abroad feeding his lifelong obsession for justice and Jim Gordon after being too honest a cop with the wrong people elsewhere. After learning painful lessons about the city's corruption on its streets and police department respectively, this pair learn how to fight back their own way. With that, Gotham's evildoers from top to bottom are terrorized by the mysterious Batman and the equally heroic Gordon is assigned to catch him by comrades who both hate and fear him themselves. In the ensuing manhunt, both find much in common as the seeds of an unexpected friendship are laid with additional friends and rivals helping to start the legend.",1.807099,/bI1YVuhBN6Vws1GP9Mf01DyhC2s.jpg,2011-09-27,Batman: Year One,7.1,195
1759,"[18, 28, 53, 80]",64690,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,6.475811,/nu7XIa67cXc2t7frXCE5voXUJcN.jpg,2011-01-10,Drive,7.4,2946
1760,"[18, 35]",77338,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,5.363592,/4mFsNQwbD0F237Tx7gAPotd0nbJ.jpg,2011-11-02,The Intouchables,8.1,3801
1761,"[18, 10749]",82023,"The story is about a woman who lives alone. Her son went to his father in another place. The first character is a maid in a hotel to serve the people. First, she got some serious problems in her job. She couldn't take care of both, her job and her son. Her supervisor solved some her problems because he was a good man and may like her. She was not rich and proud, she listened her colleague advice about sex because she didn't have sex for about seven years. She went accidentally to a room who a blind man is living. He was naked after a shower and he talked on his phone. after that, he looked for his socks but he touched the maid body that listened his conversation and be completely quiet. then they started to do sex.",4.665711,/4i77Qjxl8ppqquq2yMTKANp7qFZ.jpg,2011-12-07,Hotel Desire,5.5,24
1762,"[18, 10749]",86331,"In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.",4.649122,/9Jg9s4yTEndNmy1SSXRF9jdxY9D.jpg,2011-09-14,Desire,3.7,114
1763,"[53, 28, 18, 878]",61791,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",4.63899,/esqXMJv6PiK7GJVRwd2FA3SZUoW.jpg,2011-08-03,Rise of the Planet of the Apes,7.0,3107
1764,"[53, 80, 9648, 18]",65754,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",3.546083,/voxRWFTtagLiqnJQs9tWQLB0MN.jpg,2011-12-14,The Girl with the Dragon Tattoo,7.1,2023
1765,"[18, 9648]",280960,"Outside, the first sun rays break the dawn.  Sixteen years old Catarina can't fall asleep.  Inconsequently, in the big city adults are moved by desire...  Catarina found she is HIV positive. She wants to drag everyone else along.",3.535124,/kZMCbp0o46Tsg43omSHNHJKNTx9.jpg,2011-03-01,Catarina and the others,5.9,5
1766,"[12, 18, 10751]",44826,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",3.368156,/fkeaJr29ypea1n24gzspsc7qK44.jpg,2011-11-22,Hugo,6.9,1627
1767,"[28, 878, 18]",39254,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.",3.097316,/drtXi58nN6P3zcoLh6wUlsZAYqh.jpg,2011-09-28,Real Steel,6.6,2164
1768,"[35, 18, 10749]",50646,"Cal Weaver is living the American dream. He has a good job, a beautiful house, great children and a beautiful wife, named Emily. Cal's seemingly perfect life unravels, however, when he learns that Emily has been unfaithful and wants a divorce. Over 40 and suddenly single, Cal is adrift in the fickle world of dating. Enter, Jacob Palmer, a self-styled player who takes Cal under his wing and teaches him how to be a hit with the ladies.",2.956088,/n97V1WcpoJ8gBA0pM48Om05o2fN.jpg,2011-07-29,"Crazy, Stupid, Love.",7.0,1940
1769,"[28, 18]",59440,"An ex-Marine haunted by a tragic past, Tommy Riordan (Tom Hardy) returns to his hometown of Pittsburgh and enlists his father (Nick Nolte), a recovering alcoholic and his former coach, to train him for an MMA tournament awarding the biggest purse in the history of the sport. As Tommy blazes a violent path toward the title prize, his brother Brendan (Joel Edgerton), a former MMA fighter unable to make ends meet as a public school teacher, returns to the amateur ring to provide for his family. Even though years have passed, recriminations and past betrayals keep Brendan bitterly estranged from both Tommy and his father. But when Brendan's unlikely rise as an underdog sets him on a collision course with Tommy, the two brothers must finally confront the forces that tore them apart, all the while waging the most intense winner-take-all battle of their lives.",2.946586,/qzeShckQ34eJJFQ24dTx9QI8kcS.jpg,2011-09-09,Warrior,7.7,1012
1770,"[18, 53, 878]",39538,"As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",2.940366,/kbC6I0AOSLTHFA2dieyat9h8QHP.jpg,2011-09-08,Contagion,6.2,1099
1771,"[18, 10749]",9364,"A poor boy of unknown origins is rescued from poverty and taken in by the Earnshaw family where he develops an intense relationship with his young foster sister, Cathy. Based on the classic novel by Emily Bronte.",2.906899,/7xToLdWDxRJPWLin5vUWdcaXYUs.jpg,2011-09-05,Wuthering Heights,6.0,57
1772,[18],60308,"The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.",2.885693,/3oAa8mJJ97CH9AeGEY6vjAxqcvZ.jpg,2011-09-22,Moneyball,7.0,1141
1773,"[80, 18, 53]",50348,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,2.819055,/bTXtxFUyqQ6T9FRa3ajSdMtwnAj.jpg,2011-03-17,The Lincoln Lawyer,7.0,768
1774,"[18, 878]",62215,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,2.782881,/eCjATHunhgLl9ARKUFtmKguaWDJ.jpg,2011-05-26,Melancholia,7.0,666
1775,"[18, 10402, 10749]",68817,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.",2.644759,/kDpo6G7rYRHQ1bFhyLiJEW9ESPO.jpg,2011-10-06,Footloose,6.4,336
1776,"[18, 53, 27]",48171,"Seminary student Michael Kovak (Colin O'Donoghue) reluctantly attends exorcism school at the Vatican. While he’s in Rome, Michael meets an unorthodox priest, Father Lucas (Anthony Hopkins), who introduces him to the darker side of his faith, uncovering the devil’s reach even to one of the holiest places on Earth.",2.633909,/94jKSKAOfM3EU4bPsOPkVB9AOHT.jpg,2011-01-28,The Rite,5.7,434
1777,"[18, 53, 9648]",49517,"Recently-retired MI6 agent, George Smiley is doing his best to adjust to a life outside the secret service until a disgraced agent reappears with information concerning a mole at the heart of the service. Smiley is drawn back into the murky field of espionage, tasked with investigating which of his trusted former colleagues has chosen to betray him and their country. Smiley narrows his search to four suspects – all experienced, skilled and successful agents – but past histories, rivalries and friendships make it far from easy to pinpoint the man who is eating away at the heart of the British establishment.",2.624318,/2N3P730TYXEcNL0BO8WBuMc6yJz.jpg,2011-09-16,Tinker Tailor Soldier Spy,6.6,676
1778,[18],50014,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",2.615726,/vTPN8vh3ith8nK6Du8ijjzyw04h.jpg,2011-08-09,The Help,7.7,1411
1779,[99],50081,"Born to Be Wild observes various orphaned jungle animals and their day-to-day behavioural interactions with the individuals who rescue them and raise them to adulthood. The film unfurls in two separate geographic spheres. Half of it takes place in the rain forests of Borneo, where celebrated primatologist Dr. Birute Galdikas assists baby orangutans; the other half takes place on the arid savannahs of Kenya, where zoologist Dame Daphne Sheldrick works with baby elephant calves.",2.201016,/qTOFyBJ6aKjsxhP6WQgZ6NTRBIy.jpg,2011-04-08,Born to Be Wild,7.1,15
1780,"[99, 10751, 12]",57586,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her mother’s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion.",1.889622,/paLlEn8AGGKawjq2aKdEHW9ai9e.jpg,2011-04-22,African Cats,7.1,66
1781,"[35, 99, 28]",65851,"Jackass 3.5 is a 2011 sequel to Jackass 3D, composed of unused footage shot during the filming of Jackass 3D and interviews from cast and crew",1.753359,/ppjN0BZaOJ6aHMXsECHJ0dpFb8Z.jpg,2011-08-03,Jackass 3.5,6.1,128
1782,"[18, 99]",89708,"Samsara is a word that describes the ever turning wheel of life. It is a concept both intimate and vast - the perfect subject for filmmakers Ron Fricke and Mark Magidson, whose previous collaborations include Chronos and Baraka, and who, in the last 20 years, have travelled to over 58 countries together in the pursuit of unique imagery.  Samsara takes the form of a nonverbal, guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul. Through powerful images pristinely photographed in 70mm and a dynamic music score, the film illuminates the links between humanity and the rest of the nature, showing how our life cycle mirrors the rhythm of the planet.",1.718506,/48DZ4MewllwsQ3tOsky5GhOcuBT.jpg,2011-09-16,Samsara,8.1,128
