,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
311,"[10752, 35, 18]",11902,"Black marketeers Marko (Miki Manojlovic) and Blacky (Lazar Ristovski) manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslavian Civil War of the 1990s as Marko realizes that the situation is ripe for exploitation.",2.370418,/bnrLsunhGI5FO316sSThtAHikdV.jpg,1995-05-13,Underground,7.3,116
312,"[35, 10749]",77875,A former sports star who's fallen on hard times starts coaching his son's soccer team in an attempt to get his life together.,2.370319,/eOBekVFBGK4TwETQSwfuk22B41o.jpg,2012-11-29,Playing for Keeps,5.4,203
313,[18],2363,"Charles is a young provincial coming up to Paris to study law. He shares his cousin Paul's flat. Paul is a kind of decadent boy, a disillusioned pleasure-seeker, always dragging along with other idles, while Charles is a plodding, naive and honest man. He fell in love with Florence, one of Paul's acquaintances. But how will Paul react to that attempt to build a real love relationship ? One of the major New Wave films.",2.369879,/x0LemIPNoAcKtktc57cBHcGgdlZ.jpg,1959-03-11,Les Cousins,6.3,13
314,[28],11188,"In this swords-and-sorcery tale, good-hearted blacksmith Eyvind (Max von Sydow) hides away infant Prince Siegfried (played as an adult by Benno Furmann) after two malevolent kings murder his father. But a fiery meteor sent by the gods reveals Siegfried's destiny, sending him on the quest of a lifetime. To save a crumbling kingdom claim the heart of his true love (Kristanna Loken), he'll have to slay the nefarious dragon, Fafnir.",2.369535,/kgDZvJErOXIs1NCjkO6wgc1n2JR.jpg,2004-11-19,Curse of the Ring,6.2,26
315,"[12, 18, 28, 35, 53, 80, 9648]",2322,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",2.369502,/pAGKtPF8nMiJq4lsINOYJWvMS2D.jpg,1992-09-09,Sneakers,6.7,240
316,"[35, 10749, 14, 18]",103332,"Calvin is a young novelist who achieved phenomenal success early in his career but is now struggling with his writing – as well as his romantic life. Finally, he makes a breakthrough and creates a character named Ruby who inspires him. When Calvin finds Ruby, in the flesh, sitting on his couch about a week later, he is completely flabbergasted that his words have turned into a living, breathing person.",2.369356,/1mgwXxdkV7sQRRCb4Qaq3HZl8Xe.jpg,2012-07-25,Ruby Sparks,6.9,429
317,"[18, 10749]",26306,"It's the true-life story of legendary track star Steve Prefontaine, the exciting and sometimes controversial ""James Dean of Track,"" whose spirit captured the heart of the nation! Cocky, charismatic, and tough, ""Pre"" was a running rebel who defied rules, pushed limits ... and smashed records ...",2.369308,/e0VUZTs8qgvVz6uLYRnF70UXvGC.jpg,1997-01-24,Prefontaine,6.5,17
318,"[35, 80]",11565,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacked dad.",2.368706,/nrb1TjVFG4ZGmmIFaWxeEb0VGeE.jpg,2006-01-26,Big Momma's House 2,5.4,287
319,"[35, 12]",11282,"Sometimes, it takes a strange night to put everything else into focus. And that's exactly what happens to Harold and his roommate, Kumar, when they set out to get the best stoner fix money can buy: White Castle hamburgers. Both guys are at a crossroads, about to make major decisions that will affect the course of their lives. Yet they arrive at wisdom by accident as they drive around New Jersey in search of fast food.",2.368627,/wmLW4WTxXTTzD3nruLVWTl3m55b.jpg,2004-05-30,Harold & Kumar Go to White Castle,6.5,574
320,"[12, 10751]",325712,"""Cool Cat Saves the Kids"" is an Anti-Bullying and Kid's Gun Safety Movie. Cool Cat is the coolest cat in the world, and Butch the Bully hates him because of it. So Butch always tries to bully Cool Cat and his friends, but Cool Cat Saves the Kids! Starring Vivica A. Fox, Erik Estrada, Derek Savage and Cool Cat.",1.208012,/pPHEmogblNEQwfwaU9dwDmq4vL0.jpg,2015-02-01,Cool Cat Saves the Kids,3.3,6
321,"[28, 80, 18]",63930,"Events of the film take place in both hemispheres. Presidents of countries, bosses of drug cartels, special agents and powerful secret service agencies from all around the world are the first hand participants of its events. The film begins with an account of a shocking yet quite ordinary skirmish - an average drug kin pin is beating one of his assistants with a golf club with a purpose of educating him, because the assistant's cell phone was quite unlawfully confiscated by an overly diligent secret service agent. The mutilated gangster understands the incommensurability of his guilt and the level of his fault, and becomes the first character who asks the question: What do we know about the world we live in?",1.208008,/g5RMIeJiCjmLntc5lqVHP571YL1.jpg,2005-09-15,Law of Corruption,3.5,3
322,"[80, 10769, 53]",45892,"In the early 1970s, the Governor of Hong Kong decided to clean up the police force. The ICAC was established, whose operation branch was headed by Yim (Bowie Lam). Bong and Unicorn also joined the ICAC. Despite threats of violence and intimidation, they managed to bring about the downfall of the empire of graft.s.",1.208003,/e6CKiKfsdLGy98LVlIr7uD1J7oQ.jpg,2009-04-30,I Corrupt All Cops,5.1,4
323,[35],20860,"Determined to avoid another night of driving aimlessly around Torrance in the Blue Torpedo, Joe and Hubbs set out on a quest for fine chicks. Their paths soon cross with Tack, from whom they learn about a pair of foreign radical chicks hanging out near the Frankie Avalon place. Over Joe's objections, Hubbs worms Tack out of the deal, and the pair take a slow ride toward their destiny.",1.208003,/875QFbtJl3vvr6IA5pHEAvakFUC.jpg,1994-12-05,The Stoned Age,5.7,18
324,[],343922,Documentary profile of singer-actress Eartha Kitt.,1.207993,,1982-09-10,All By Myself: The Eartha Kitt Story,0.0,0
325,[99],54293,"Zeitgeist: Moving Forward, by director Peter Joseph, is a feature length documentary work which will present a case for a needed transition out of the current socioeconomic monetary paradigm which governs the entire world society. This subject matter will transcend the issues of cultural relativism and traditional ideology and move to relate the core, empirical ""life ground"" attributes of human and social survival, extrapolating those immutable natural laws into a new sustainable social paradigm called a ""Resource-Based Economy"".",1.207986,/bBA12oELUV5C5JtmOpvb63eLQKo.jpg,2011-01-15,Zeitgeist: Moving Forward,7.1,60
326,"[18, 10749]",136743,"Spitz is the German-Jewish coach of the football team Macedonia during World War II. Under his leadership, the team fights to become the champion of Bulgaria's National Football League",1.207971,/nP5nWGiLseqUoHW7b1mzA0yk2qI.jpg,2012-09-27,The Third Half,5.2,12
327,[],316183,"Married or dating? Then you'll love this smart, snarky, hilarious but heartbreaking film about relationships, sex &amp; love. Four couples gather for an L.A. dinner party and decide to play kissing game ""Seven Minutes in Heaven."" Be careful what you lust for!",1.207953,/xNv9S0Z5WcTqSQf75F1Note9ve3.jpg,2013-01-01,What Other Couples Do,1.5,2
328,"[53, 18]",25004,"Saara is a middle-aged doctor who one day finds out that her architect-husband Leo is having an affair with a younger woman, Tuuli. Instead of revealing her true identity, Saara pretends to be someone else and makes friends with Tuuli. At the same time she is planning the best way to revenge her husband and his lover",1.20794,/abCbPDV1FuyPm2eHh5BZlwcvV48.jpg,2007-10-19,Black Ice,5.8,8
329,"[28, 37]",83354,"Misfit Missouri brothers Jesse and Frank James (Robert Wagner, Jeffrey Hunter) turn to crime in the post-Civil War South.",1.20794,/xQfDmxcSyFn1DgeuW88FUHu788w.jpg,1957-03-22,The True Story of Jesse James,5.3,10
330,"[80, 28]",58918,A woman is released from prison and heads home to help outwit a local mob boss and pull off the scam of a lifetime.,1.207919,/bg137DfGtUNDhZ2C4FAnVoQMK9L.jpg,2002-01-22,Backflash,4.8,7
331,[27],14814,"A shy, stuttering professor brings satanist Aleister Crowley back to life.",1.2079,/n4nbgUHQzYnzAPxndWEVpYFAOnZ.jpg,2008-05-04,Chemical Wedding,4.0,5
332,"[18, 10749]",52772,"After fifteen years of marriage, an affluent couple divorce and take up with new partners.",1.207899,/6b69emY2nDvAZ0wNgTXXHpCGEEa.jpg,1982-01-22,Shoot the Moon,5.7,6
333,"[18, 80]",27795,A Los Angeles policewoman's partner has her pose as a stripper to lure a killer of strippers.,1.207897,/m4QmMeXdGjzB7vJHRlVyYWcyFTz.jpg,1987-03-20,Stripped to Kill,5.0,3
334,"[16, 10751, 35]",16508,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,1.207886,/lfRCuIMTueGfGot654yc9PlVhrL.jpg,1999-03-26,Doug's 1st Movie,5.2,17
335,"[10751, 18]",342218,"Children as real human individuals with the difficulties this involves. Anna and Peiter are 11 years old. Peiter's parents are divorced. Only for one week a year does he live with his father, on the same island as Anna. The children have been friends for years. But this year (because of beginning puberty?) they have difficulty in getting in real touch. Day after day they fail. - Outside a café Peiter boasts that he can do everything. Anna tells him to fetch the thing she is thinking of. He goes inside, asks a guest to rise and brings his chair to Anna. This was indeed the right thing, and this chair will re-appear in other scenes. Another day Peiter boasts that he is not afraid of being locked up in a desolate tower for a few hours. Anna closes the lock on the outside. But her parents prevent her from going out again and Peiter remained alone in the tower for the entire night. -Finally all seven days have gone and the gap that prevented full contact is still not closed.",1.207884,/ru4KCU5RxwR1kvU6Axx0aR9dmnD.jpg,1979-01-13,The Eighth Day,0.0,0
336,"[12, 10751, 878, 16]",25361,"The International Rescue team is faced with one of its toughest challenges yet, as the revolutionary lighter-than-air craft Skyship One is hijacked while on her maiden voyage around the world. Against backdrops including the Statue of Liberty and the Sphinx, Lady Penelope, Parker, Alan and Tin-Tin fight the hijackers from on-board, while the rest of the team tries to stop the airship crashing.",1.207872,/8bYq7cWznhsptcNQoctSzd4auzQ.jpg,1968-08-03,Thunderbird 6,6.2,14
337,[53],148652,"Nancy Grace's THE ELEVENTH VICTIM is a taut suspense-thriller that follows Atlanta Assistant District Attorney Hailey Dean (Jennie Garth) as she tirelessly pursues the conviction of a serial killer. Just when her courtroom prosecution of the murderer begins, Haileys fiancée is killed in a seemingly unrelated crime. Shattered by her personal loss, she moves to New York City and begins a new career as a therapist. When her clients start to turn up dead, one by one with the murderer using the same M.O. as the Atlanta serial killer she put behind bars she is forced back into the dark world she left behind to help catch a cold-blooded killer who could very well make her his next target.",1.207869,/c5ngU69iqJ9D0muKFT3lmqoVyoY.jpg,2012-11-03,The Eleventh Victim,3.6,4
338,[18],32625,Three women's escapes from their afflicted lives. Each struggles to flee from the men who confine their personal freedom.,1.207854,/94kPC9S4aidaTfeBc8Yu6Lr2RDQ.jpg,2002-01-01,Personal Velocity: Three Portraits,4.7,9
339,"[28, 12, 27, 878]",39522,"When a science experiment goes horribly wrong, gigantic fish gain appetites for human flesh.",1.207848,/f7jol00uMdExQWVKY7buBZOiL41.jpg,2010-04-10,Mega Piranha,3.0,43
340,"[35, 10751]",29228,"Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college. When the problem- student, Dexter Riley, tries to fix the computer, he gets an electric shock and his brain turns to a computer; now he remembers everything he reads. Unfortunately, he also remembers information which was in the computer's memory, like Arno's illegal businesses..",1.958487,/9HaU0tDmjzA7MGlW8ZIj04S5Aul.jpg,1969-12-29,The Computer Wore Tennis Shoes,5.8,23
341,"[35, 18]",310593,"YOUTH explores the lifelong bond between two friends vacationing in a luxury Swiss Alps lodge as they ponder retirement. While Fred has no plans to resume his musical career despite the urging of his loving daughter Lena, Mick is intent on finishing the screenplay for what may be his last important film for his muse Brenda. And where will inspiration lead their younger friend Jimmy, an actor grasping to make sense of his next performance?",1.958474,/9vFNTKVhFDAMrAGOVmPBMT9XDee.jpg,2015-05-20,Youth,6.7,492
342,"[18, 53, 10749]",10922,"Coleman Silk is a worldly and admired professor who loses his job after unwittingly making a racial slur. To clear his name, Silk writes a book about the events with his friend and colleague Nathan Zuckerman, who in the process discovers a dark secret Silk has hidden his whole life. All the while, Silk engages in an affair with Faunia Farley, a younger woman whose tormented past threatens to unravel the layers of deception Silk has constructed.",1.958285,/ajmYYt8KGXn8a7Boew0D6VvlN5q.jpg,2003-10-29,The Human Stain,6.1,92
343,"[35, 18, 10402]",256924,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,1.957946,/ye1xEG6SnrfAvzAkgLQSVNIm1oI.jpg,2015-03-20,Danny Collins,6.7,158
344,[35],14742,"A nebbish of a morgue attendant gets shunted back to the night shift where he is shackled with an obnoxious neophyte partner who dreams of the ""one great idea"" for success. His life takes a bizarre turn when a prostitute neighbour complains about the loss of her pimp. His partner, upon hearing the situation, suggests that they fill that opening themselves using the morgue at night .",1.95782,/qLijlmE6AJjpCU8f2L7wshoR8HE.jpg,1982-07-30,Night Shift,6.0,38
345,[18],337844,"In the California apple country, nine hundred migratory workers rise up ""in dubious battle"" against the landowners. The group takes on a life of its own-stronger than its individual members and more frightening. Led by the doomed Jim Nolan, the strike is founded on his tragic idealism-on the ""courage never to submit or yield."" Published in 1936, In Dubious Battle is considered the first major work of Pulitzer Prize-winning author John Steinbeck.",1.957601,/3aqIvYK03uD0SpajF6QqAMwNY7p.jpg,2017-02-17,In Dubious Battle,5.8,13
346,[35],201086,"Beneath Bruce Garrett's under-confident, overweight exterior, the passionate heart of a salsa king lies dormant. Now, one woman is about to reignite his Latin fire.",1.957431,/AkVDoXUHYZ9cmoHX1DcJDu5s61K.jpg,2014-02-14,Cuban Fury,6.0,112
347,"[35, 10751, 14]",18843,"Lisa Dolittle sends her daughter to 'Durango', a Dude Ranch, to find herself. While there, she uses her talent to talk to the animals in order to save Durango from being taken over by a neighboring Ranch.",1.957378,/njzJfKjt6wRz8hv34Q2DgSeG12M.jpg,2006-04-25,Dr. Dolittle 3,4.6,58
348,"[18, 10749]",13435,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",1.957274,/exxd2ddAB1F82QBzxiHGHijltwM.jpg,2002-12-19,Antwone Fisher,6.6,104
349,[18],405,"A traveling strongman, Zampano, repays the death of Rosa, his assistant, by offering the same job to little sister Gelsomina,  whose mother receives compensation in return.",1.956967,/lU2gLjPCPdtWWqSRHZ9EqPwrbNQ.jpg,1954-07-16,La Strada,7.4,144
350,"[28, 12, 14]",300803,"When aspiring knight Gareth goes in search of a fallen comet rumored to contain gold, he is shocked to instead find the dragon Drago. After Drago saves Gareth's life the two become intricately bonded, and must work together to defeat an evil sorcerer and stop his reign of terror. Along the way, Gareth learns the true meaning of being a knight in this fantasy action-adventure for the ages.",1.956816,/weZV8fBcCMDvU5PIQ19w4gPOChD.jpg,2015-02-24,Dragonheart 3: The Sorcerer's Curse,4.5,65
351,"[28, 16, 14]",14282,"Jubei is a masterless ninja who travels the land alone, hiring his services to those with gold... or a worthy cause. His fearsome abilities have served him well, but a hideous plot to overthrow the government threatens to end his wandering ways and possibly his life.",1.956691,/s2uZIa9ZrdKxJnpyiS83YDxwk5.jpg,1993-06-05,Ninja Scroll,7.3,92
352,[18],1380,The cult classic 80’s B-film where the slacker skateboarder gets off his butt and cases down criminals. A skateboarding boy named Brian played by Christian Slater has a pretty normal life until his brother dies. The cops think it’s a suicide yet he won’t believe it and follows some Vietnamese guys he thinks did it when he gets into a lot of trouble and has to ride his skateboard to save the day.,1.956567,/aXFBVIY2i3HETfBGvRojg3RRt3C.jpg,1988-03-11,Gleaming the Cube,5.4,25
353,"[12, 35, 80]",9013,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",1.956414,/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg,1988-07-20,Midnight Run,7.2,194
354,"[28, 53]",14636,"Jack Conrad is awaiting the death penalty in a corrupt Central American prison. He is ""purchased"" by a wealthy television producer and taken to a desolate island where he must fight to the death against nine other condemned killers from all corners of the world, with freedom going to the sole survivor.",1.955999,/dYocAyHDOUg4y4pcetRWqHWH0fi.jpg,2007-04-27,The Condemned,5.8,177
355,"[28, 12, 10752]",12764,"Prequel to the first Missing In Action, set in the early 1980s it shows the capture of Colonel Braddock during the Vietnam war in the 1970s, and his captivity with other American POWs in a brutal prison camp, and his plans to escape.",1.955944,/fXCXuj3zaigyGTo8oXP82M5ykf9.jpg,1985-03-01,Missing in Action 2: The Beginning,5.1,52
356,"[28, 53]",10375,A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,1.955912,/fiMHykdFwPF76Xtpl59hRTGo7Kf.jpg,2002-01-04,D-Tox,5.5,95
357,"[18, 10751]",23114,"An American boy turns out to be the heir of a wealthy British earl. He is sent to live with the irritable and unsentimental aristocrat, his grandfather.",1.955146,/sCaL9aoidOZZy0lT2JThbQAaXH0.jpg,1936-03-06,Little Lord Fauntleroy,6.8,10
358,[35],53174,"Henry is a playboy who has no idea that he is the father of a beautiful, cute girl out of a One-night-Stand. Her mother left the daughter in front of Henry door after her husband realized after 8 years of marriage that he is not the father so their relationship now is breaking up... By the way: Kokowääh, is how a German (in this case an 8 Year old child) that has never heard the dish before - would pronounce ""Coq Au Vin"" (chicken in a wine sauce).",1.955134,/cNQeZ5gw6lLuF9Ij5ety9rJAJ38.jpg,2011-02-02,Kokowaah,6.6,79
359,[28],14943,"The students of Suzuran High compete for the King of School title. An ex-graduate yakuza is sent to kill the son of a criminal group, but he can't make himself to do it as he reminds him of his youth.",1.95495,/s0uptS3NuAOESoPxpgYVBUGOCCU.jpg,2007-10-26,Crows Zero,7.1,50
360,"[99, 36]",60383,An exploration into the nature of stupidity in Western society and its history of our perception of it.,1.315899,/vJCEusIiA926nfDhmqSYi1Xj7QP.jpg,2003-01-01,Stupidity,5.2,5
361,"[80, 12, 28]",15066,A man goes back to his hometown that is now overrun with crime and single-handedly takes justice into his own hands.,1.31586,/fWNWCROTnQv6YcJJiV3znj71UNv.jpg,2007-02-20,Walking Tall: The Payback,5.6,8
362,[28],12721,"Young Jason Stillwell (Kurt McKinney) moves with his parents to Seattle, where local bullies harass them without mercy. Jason's father Tom (Tim Baker) does not believe in violence, so the family takes it on the chin. One day Jason enrolls in a martial arts class and quietly rises in rank to be a major contender. His mettle is tested in an international match against Ivan, a Russian champion.",1.315836,/cOUvF7SgljMXevnQVLYWHpwxEh7.jpg,1986-05-02,"No Retreat, No Surrender",5.7,68
363,"[28, 35]",31027,"A serial adventure writer with problems in his personal life lives out the adventures of his literary hero, King of Adventurers.",1.315797,/3BGT87vhRUaqltBLHtUN0ff6LqI.jpg,1996-02-10,Dr. Wai in 'The Scripture with No Words',6.1,10
364,"[27, 28]",47177,"As the world succumbs to a zombie apocalypse, Cole - a hardened mercenary - is chasing the one person who can provide a cure. Not only to the plague but to Cole's own incumbent destiny.",1.315786,/xdvYXwBEkUoiyGuNMRXsZjLUtr2.jpg,2010-08-21,Devil's Playground,5.2,29
365,[53],412302,"A heinous crime tests the complex relationship between a tenacious personal assistant and her Hollywood starlet boss. As the assistant travels across Los Angeles to unravel the mystery, she must stay one step ahead of a determined policeman and confront her own understanding of friendship, truth and celebrity.",1.315769,/oAHhrZEZE8ortBpHwJpbk7KJUa0.jpg,2017-03-12,Gemini,0.0,0
366,"[18, 53, 80, 9648]",22555,"Jesse Stone and Captain Healy are shot during an unauthorized stake-out in Boston. Meanwhile, a cryptic letter sent from Paradise leads the mother of a kidnapped child to Stone. Though her son was declared dead, she hopes he will reopen the case.",1.315734,/j2gUSpBjrNCJIw92eeugMJSRJz5.jpg,2009-03-01,Jesse Stone: Thin Ice,6.4,14
367,"[18, 10769, 9648, 53]",56338,"7 Khoon Maaf movie is a romantic misadventures story of an Anglo-Indian woman Susanna Anna-Marie Johannes, a beautiful lass who over the course of thirty-five odd years, gets married seven times due to the untimely and mysterious deaths of half a dozen of her hapless husbands. The strange circumstances of their deaths, makes Susanna a prime accused. Did the husbands deserve to die? Were the murders out of necessity or pure blood-lust? Does Susanna ever find her one true love?",1.315693,/3v2pF8ubf1VMQ1cGZasDxesr6f5.jpg,2011-02-18,7 Khoon Maaf,6.0,12
368,[18],40132,"While attempting to interview an elusive gangster, photojournalist Emanuelle notices a man pushing a girl in a wheelchair through the airport. Later, in another country she sees the same man and the girl up and walking. Intrigued, she does a bit of investigating and uncovers an organization dealing in the buying and selling of young women. She goes undercover into the organization but finds that getting out again could cost her her career...and her life.",1.315692,/dFj6ddKDQ1NXe40dpzUttOR1bvL.jpg,1978-04-20,Emmanuelle and the White Slave Trade,3.8,8
369,"[80, 18]",1987,"A 14-year-old video enthusiast is so caught up in film fantasy that he can no longer relate to the real world, to such an extent that he commits murder and records an on-camera confession for his parents.",1.315675,/djRDTKgtKFacrQlsBylMbVznAu0.jpg,1993-04-14,Benny's Video,6.9,48
370,"[28, 53, 80, 10769]",72650,"Real estate tycoon Wong Ho-Chiu (Anthony Wong Chau-Sang) suffers great pain when his daughter Daisy (Janice Man) is kidnapped and killed. Wong Ho-Chiu turns to his trusted bodyguard Chor (Richie Ren) to seek out the perpetrators and exact revenge. Wong Ho-Chiu goes one step further and orders Chor to videotape each of their executions. Once Chor tracks down the final perpetrator Wong Ho-Chiu decides to kill that person himself. When Wong Ho-Chiu learns about the perpetrator’s past, he has second thoughts …",1.315675,/ePvJaFTHoFUvg3Cmpmr1ku1ikuW.jpg,2011-05-05,Punished,5.3,6
371,"[53, 18]",127872,"Stockholm, late 1970s. Within a stone’s throw of government buildings and juvenile homes lies the seductive world of sex clubs, discotheques and private residences. Call Girl tells the story of how young Iris is recruited from the bottom of society into a ruthless world where power can get you anything.",1.315663,/yDMUAFoJR0XpWt2EpVBJiuAXQqQ.jpg,2012-11-09,Call Girl,6.3,23
372,"[28, 16, 12]",39102,A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.,1.315662,/n1SENIqqAUPAe66zhFzNtNVPHit.jpg,1991-03-19,Dragon Ball Z: Lord Slug,6.1,43
373,[35],22938,"Three men will fight for the love of a charming girl. Charlie will play dirty, throwing bricks and using a huge hammer.",1.315645,/v6YbVpdg9FJxj2rrOCwOuztsrA3.jpg,1914-06-01,The Fatal Mallet,5.1,7
374,"[35, 18]",46829,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",1.315612,/kJMNRVHqJkumHNT1sW9geSj1m52.jpg,2010-10-26,Barney's Version,7.2,105
375,"[12, 18, 37]",384680,"The story centers on a legendary Native American-hating Army captain, nearing retirement in 1892, who is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.",1.315606,,2017-06-30,Hostiles,0.0,1
376,[14],92645,"When the King is killed by ferocious reptile beasts, his Queen takes control of the kingdom. She tries to kill her beautiful stepdaughter SNOW, but she escapes into the enchanted forest...",1.315599,/yMXH05AEn2p4S9OX4L7hEpEDl0x.jpg,2012-03-13,Grimm's Snow White,5.9,22
377,"[10751, 16]",33719,"Young Rudolph suffers a childhood accident that sees his nose turn from the publicly accepted norm of black to a glowing red colour. His parents worry about him getting teased, and indeed he does in the end. When he is beaten in the reindeer games by his rival for a doe he fancies, Rudolph runs away and moves into a cave with Slyly the Fox. However can he overcome his fear and reach his true poten",1.315586,/twZ8byxrmg5MSegiqog1v4kMUDJ.jpg,1998-10-16,Rudolph the Red-Nosed Reindeer: The Movie,6.3,24
378,"[16, 12, 10751]",54648,"A bashful bachelor penguin named Hubie, who's partial to a pretty female named Marina. Ancient penguin ritual dictates that males present a pebble to their intended, then mate for life. Hubie finds a spiffy stone, but before he can bestow it on Marina, dastardly rival Drake tosses him into the churning sea, and Hubie gets swept away.",1.315579,/mhvAnxL3RIgh8gxfIBdtcbFitDq.jpg,1995-04-11,The Pebble and the Penguin,5.1,20
379,"[18, 10752]",23764,"On a winter morning, a mother goes to waken her son Heinrich; his bed is empty. She leaves her flat to find him. The neighbors' door, with a Star of David painted on it, is ajar, the furnishings in disarray, the family gone. She asks passersby, runs to the police then on to the rail yard. Flashbacks show that Heinrich and the neighbors' son Paul are six years old and best friends. Paul's family's deportation is expected soon; Heinrich's mother tells her son that they're going to Toyland. Heinrich wants to go with them, has a bag packed, and listens for their departure. His mother realizes he's joined them, and her resolve becomes more urgent. Will she arrive in time to save Heinrich?",1.315458,/96sRO2PA8VJhODs9lNCX8gjeirG.jpg,2007-08-29,Toyland,6.3,14
380,"[35, 18]",39072,Two sisters return home to care for their aging father.,1.31215,/cmU1anUtTfxVi07jI38sG7jpUS0.jpg,2009-10-16,Happy Tears,5.1,9
381,[18],3061,"The film centers on ambitious but undisciplined New York City office worker John who meets and marries Mary. They start a family, struggle to cope with marital stress, financial setbacks, and tragedy, all while lost amid the anonymous, pitiless throngs of the big city.",1.312134,/iyGK2tzYaQA87UDMj3VxjoXlT9c.jpg,1928-02-18,The Crowd,7.4,15
382,[35],5894,"Auggie runs a small tobacco shop in Brooklyn, New York. The whole neighborhood comes to visit him to buy cigarettes and have some small talk. During the movie Lou Reed tries to explain why he has to have a cut on his health insurance bill if he keeps smoking and Madonna acts as a Singing Telegram.",1.312131,/qa9yf3OlfXbYBb0af0mpawGB6TI.jpg,1995-09-15,Blue in the Face,6.6,19
383,"[36, 18, 10752, 28]",407887,A squad of soldiers fight in the Korean War's crucial Battle of Incheon.,1.312084,/zAvlgJj0WgmYhv499bW6Xl8GObY.jpg,2016-07-27,Operation Chromite,5.8,19
384,[99],239459,A documentary about the making of season five of the acclaimed AMC series Breaking Bad.,1.312082,/8OixSR45U5dbqv8F0tlspmTbXxN.jpg,2013-11-26,No Half Measures: Creating the Final Season of Breaking Bad,8.2,33
385,"[16, 10402]",349158,"Canterlot High meets its rival school, Crystal Prep Academy, in a competition that’s a long-standing tradition – The Friendship Games. Sunset Shimmer is tasked with keeping magic out of the games to avoid the appearance of impropriety while she and her friends compete against Crystal Prep’s top students led by someone with an equal amount of interest in Equestrian magic – this world’s TWILIGHT SPARKLE.",1.312072,/cVpZRoxsuaJDPXsRv4H5LoD8c26.jpg,2015-09-26,My Little Pony: Equestria Girls - Friendship Games,3.9,8
386,"[18, 80, 53]",46952,"A kick-ass professional car thief, Sage, (Taryn Manning), steals a classic '66 Charger on a challenge. It turns out the car belongs to a serial killer (is there another kind?), who proceeds to slice and dice her friends because he wants his car back, and wants Sage dead. Sage also deals with treacherous fellow criminals, and a cop who wants her in jail, or wants to start a relationship (he hasn't decided yet).",1.312042,/nW6NAWLnu1e7gsu08ly3HcabCfW.jpg,2006-06-24,Banshee,4.2,7
387,"[18, 80]",438808,"The story of teenager, Richard Wershe Jr., who became an undercover informant for the police during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",1.312039,/mEKRGWXURYJxomLKcxX9bkAnYV3.jpg,2018-01-12,White Boy Rick,0.0,0
388,"[18, 10749]",36834,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",1.311999,/BTGFfPHySJtw2qBoLysz3ercDB.jpg,1995-11-02,Total Eclipse,6.3,84
389,"[53, 28]",404733,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",1.31197,/umregSFoJxM1tdwi0iV0Jh5XulJ.jpg,2017-05-05,Overdrive,0.0,0
390,"[10769, 35, 28]",253278,"Inspector Kan (Stanley Fung), now married to Madame Wu (Sibelle Hu), has been instructed to train the Banshee Squad Members after Madame Wu goes into semi-retirement. For their next mission, the Squad is assigned to go undercover into a Casino Ship to nab a group of thieves responsible for stolen law enforcement and military weapons.",1.311945,/xZ3bseePlxZA81YeYh8fD6NXx81.jpg,1990-04-04,Raid on Royal Casino Marine,4.7,3
391,"[10770, 10751, 35]",434005,,1.311942,/2sxohdt6HOO2gk0FPO9m6SeUpOW.jpg,2017-03-29,Willkommen in der Patchwork-Hölle,5.0,1
